Time,"Latitude, Longitude"
2021/04/17 10:21:45 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:21:45 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:21:50 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:21:50 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:22:06 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:22:07 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:22:24 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:22:25 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:22:33 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:22:34 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:22:37 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:22:38 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:22:48 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:23:03 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:23:06 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:23:08 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:23:14 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:23:15 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:23:23 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:23:24 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:23:24 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:23:26 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:23:26 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:23:27 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:23:31 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:23:31 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:23:34 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:23:35 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:23:37 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:23:37 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:23:38 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:23:45 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:23:46 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:23:48 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:23:49 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:23:53 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:23:54 UTC,"45.186 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:23:55 UTC,"45.186 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:24:07 UTC,"45.186 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:24:13 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:24:14 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:24:18 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:24:18 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:24:21 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:24:22 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:24:27 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:24:28 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:24:29 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:24:30 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:24:32 UTC,"45.186 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:24:41 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:24:49 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:24:50 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:24:51 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:24:52 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:24:57 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:24:58 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:24:59 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:25:02 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:03 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:03 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:25:08 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:25:09 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:25:10 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:11 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:18 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:19 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:21 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:22 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:25 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:49 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:25:53 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:25:54 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:56 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:25:58 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/04/17 10:26:05 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:26:05 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:27:02 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:30:29 UTC,"45.186 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:30:29 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:30:30 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:30:30 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:30:31 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:30:37 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:30:37 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:30:38 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:30:39 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:30:39 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:30:40 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:30:40 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:30:47 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:30:47 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:31:05 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:31:05 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:31:35 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:49:11 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:49:12 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:49:12 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:49:14 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:49:14 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:49:15 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 10:49:15 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 10:52:48 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 10:56:31 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:06:32 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:08:43 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:08:43 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 15:08:44 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:08:44 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 15:09:01 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 15:09:04 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:05 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:10 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 15:09:10 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:12 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 15:09:13 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 15:09:14 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 15:09:15 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:15 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 15:09:16 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:17 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:18 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 15:09:18 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:19 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:20 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:21 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:21 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 15:09:26 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 15:09:26 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:27 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:30 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:31 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 15:09:31 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 15:18:16 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 16:05:47 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 16:05:51 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 16:05:51 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 16:08:37 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 16:08:37 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 16:11:26 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 16:12:35 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 16:12:54 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 16:12:54 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 16:13:01 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 18:02:17 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 18:02:55 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 18:04:26 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 18:32:52 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 18:32:54 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 18:32:54 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 18:33:10 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 18:33:10 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 18:33:13 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 18:38:19 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 19:22:10 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 19:22:10 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 19:22:51 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 19:23:04 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 19:37:58 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 19:37:58 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 19:38:04 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 20:32:27 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 20:32:32 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 20:32:32 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 20:32:34 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 20:32:34 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 20:32:42 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 20:32:43 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 20:32:58 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 20:32:58 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 20:33:03 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/17 20:33:03 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 20:33:16 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/17 20:33:22 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 20:33:28 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/17 20:33:35 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/18 06:07:18 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/18 06:07:18 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/18 10:57:06 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/18 10:57:06 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/18 10:57:55 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/18 10:57:56 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/18 10:57:56 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/18 10:58:52 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/18 10:58:52 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/18 10:59:35 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/18 22:11:37 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/18 22:11:37 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/19 18:56:22 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/19 18:56:22 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/19 18:57:14 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/19 19:57:30 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/19 19:57:30 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/19 19:57:34 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/19 19:58:42 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/19 19:58:42 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/19 23:03:44 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 07:13:11 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 07:13:12 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 07:13:12 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/20 07:13:14 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 07:13:14 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/20 07:13:33 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 07:13:33 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/20 07:13:34 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 07:13:34 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/20 07:14:00 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 07:14:00 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 08:59:12 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 08:59:12 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 09:12:31 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 09:15:27 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/20 09:15:38 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 09:15:39 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 09:15:39 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 09:15:58 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/20 09:19:38 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/20 16:34:04 UTC,"45.205 ± 39.66 meters, 5.698 ± 39.66 meters"
2021/04/20 16:34:10 UTC,"45.205 ± 39.66 meters, 5.698 ± 39.66 meters"
2021/04/20 16:54:16 UTC,"45.190 ± 39.66 meters, 5.726 ± 39.66 meters"
2021/04/20 16:54:18 UTC,"45.190 ± 39.66 meters, 5.727 ± 39.66 meters"
2021/04/20 16:54:26 UTC,"45.190 ± 39.66 meters, 5.726 ± 39.66 meters"
2021/04/20 16:55:01 UTC,"45.190 ± 39.66 meters, 5.730 ± 39.66 meters"
2021/04/20 16:57:23 UTC,"45.190 ± 39.66 meters, 5.726 ± 39.66 meters"
2021/04/20 17:11:14 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 17:11:14 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 17:11:15 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 18:45:52 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 19:49:39 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 19:50:07 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 22:06:42 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 22:06:51 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/20 22:06:51 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/20 22:10:24 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/20 22:10:24 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/21 06:52:47 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/21 06:54:34 UTC,"45.189 ± 39.66 meters, 5.738 ± 39.66 meters"
2021/04/21 06:55:01 UTC,"45.189 ± 39.66 meters, 5.738 ± 39.66 meters"
2021/04/21 06:55:03 UTC,"45.189 ± 39.66 meters, 5.738 ± 39.66 meters"
2021/04/21 06:55:04 UTC,"45.189 ± 39.66 meters, 5.735 ± 39.66 meters"
2021/04/21 06:55:04 UTC,"45.189 ± 39.66 meters, 5.736 ± 39.66 meters"
2021/04/21 06:55:05 UTC,"45.189 ± 39.66 meters, 5.736 ± 39.66 meters"
2021/04/21 06:55:07 UTC,"45.189 ± 39.66 meters, 5.738 ± 39.66 meters"
2021/04/21 06:55:08 UTC,"45.189 ± 39.66 meters, 5.736 ± 39.66 meters"
2021/04/21 06:55:10 UTC,"45.189 ± 39.66 meters, 5.737 ± 39.66 meters"
2021/04/21 06:55:11 UTC,"45.188 ± 39.66 meters, 5.735 ± 39.66 meters"
2021/04/21 06:55:13 UTC,"45.188 ± 39.66 meters, 5.735 ± 39.66 meters"
2021/04/21 06:55:14 UTC,"45.189 ± 39.66 meters, 5.737 ± 39.66 meters"
2021/04/21 06:55:15 UTC,"45.189 ± 39.66 meters, 5.735 ± 39.66 meters"
2021/04/21 06:55:15 UTC,"45.188 ± 39.66 meters, 5.735 ± 39.66 meters"
2021/04/21 06:55:16 UTC,"45.190 ± 39.66 meters, 5.736 ± 39.66 meters"
2021/04/21 06:55:17 UTC,"45.189 ± 39.66 meters, 5.736 ± 39.66 meters"
2021/04/21 06:55:18 UTC,"45.190 ± 39.66 meters, 5.736 ± 39.66 meters"
2021/04/21 06:55:18 UTC,"45.188 ± 39.66 meters, 5.735 ± 39.66 meters"
2021/04/21 06:55:19 UTC,"45.188 ± 39.66 meters, 5.735 ± 39.66 meters"
2021/04/21 06:55:20 UTC,"45.188 ± 39.66 meters, 5.733 ± 39.66 meters"
2021/04/21 06:55:22 UTC,"45.188 ± 39.66 meters, 5.730 ± 39.66 meters"
2021/04/21 06:55:25 UTC,"45.188 ± 39.66 meters, 5.733 ± 39.66 meters"
2021/04/21 06:55:25 UTC,"45.189 ± 39.66 meters, 5.736 ± 39.66 meters"
2021/04/21 06:57:46 UTC,"45.190 ± 39.66 meters, 5.731 ± 39.66 meters"
2021/04/21 06:57:48 UTC,"45.188 ± 39.66 meters, 5.732 ± 39.66 meters"
2021/04/21 06:57:49 UTC,"45.189 ± 39.66 meters, 5.731 ± 39.66 meters"
2021/04/21 06:57:50 UTC,"45.187 ± 39.66 meters, 5.732 ± 39.66 meters"
2021/04/21 06:57:52 UTC,"45.188 ± 39.66 meters, 5.732 ± 39.66 meters"
2021/04/21 06:57:54 UTC,"45.188 ± 39.66 meters, 5.732 ± 39.66 meters"
2021/04/21 06:57:58 UTC,"45.189 ± 39.66 meters, 5.731 ± 39.66 meters"
2021/04/21 07:11:34 UTC,"45.191 ± 39.66 meters, 5.716 ± 39.66 meters"
2021/04/21 07:11:34 UTC,"45.192 ± 39.66 meters, 5.715 ± 39.66 meters"
2021/04/21 07:11:37 UTC,"45.190 ± 39.66 meters, 5.716 ± 39.66 meters"
2021/04/21 07:11:37 UTC,"45.190 ± 39.66 meters, 5.715 ± 39.66 meters"
2021/04/21 07:11:38 UTC,"45.191 ± 39.66 meters, 5.716 ± 39.66 meters"
2021/04/21 07:11:39 UTC,"45.190 ± 39.66 meters, 5.716 ± 39.66 meters"
2021/04/21 07:11:41 UTC,"45.190 ± 39.66 meters, 5.716 ± 39.66 meters"
2021/04/21 07:11:42 UTC,"45.191 ± 39.66 meters, 5.716 ± 39.66 meters"
2021/04/21 07:11:43 UTC,"45.190 ± 39.66 meters, 5.716 ± 39.66 meters"
2021/04/21 07:11:44 UTC,"45.191 ± 39.66 meters, 5.716 ± 39.66 meters"
2021/04/21 07:11:52 UTC,"45.190 ± 39.66 meters, 5.715 ± 39.66 meters"
2021/04/21 07:11:52 UTC,"45.191 ± 39.66 meters, 5.716 ± 39.66 meters"
2021/04/21 19:01:47 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/21 19:01:47 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/21 19:05:16 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/21 19:05:20 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/21 19:05:20 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/21 19:05:25 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/21 19:05:25 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/21 19:08:19 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/21 19:17:00 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/21 19:17:04 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/04/21 19:17:04 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/04/21 19:17:09 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/04/21 19:17:09 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
